Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV35,OUT027,3795.5926400000003
FDI28,OUT010,884.44872
FDW58,OUT027,2697.62186
FDT52,OUT045,4238.083320000001
FDY34,OUT046,2789.0362
FDR10,OUT046,1387.5272
FDK57,OUT017,1850.5245200000002
FDR02,OUT027,2704.7459200000003
FDX49,OUT046,3562.2963200000004
FDQ20,OUT046,777.58782
DRK23,OUT045,4791.69602
NCW06,OUT046,2167.31216
FDR31,OUT017,2331.83134
NCE43,OUT013,3835.8069600000003
DRO59,OUT027,1466.0916
FDN09,OUT049,2693.8268
FDR11,OUT046,2606.8733199999997
FDO57,OUT013,2659.80442
NCX18,OUT017,3004.3559199999995
FDB05,OUT018,3902.71986
FDQ08,OUT018,782.91422
NCG43,OUT035,1573.41856
FDJ56,OUT013,1410.2975600000002
FDA13,OUT010,248.47656
FDO56,OUT017,1683.07582
FDB37,OUT018,4003.72172
FDZ02,OUT018,1475.0799
FDQ24,OUT046,2274.43938
FDM16,OUT013,1145.10942
FDU35,OUT049,1447.84868
FDT35,OUT035,3153.42854
NCX30,OUT049,3859.6426
FDG04,OUT017,3561.63052
FDI12,OUT035,1371.1485200000002
FDE35,OUT035,801.5566200000001
NCP14,OUT027,2337.9566999999997
NCY53,OUT045,2065.6445000000003
FDP49,OUT017,748.89184
FDQ04,OUT017,670.7935
FDM39,OUT035,2365.12134
FDO58,OUT019,857.41724
FDC56,OUT017,2391.75334
NCQ54,OUT046,1575.9486000000002
FDV10,OUT027,1092.5112199999999
NCK17,OUT046,624.72014
NCF55,OUT027,919.6695400000001
FDV33,OUT013,3711.6352600000005
NCH29,OUT019,1536.0671799999998
FDA37,OUT027,3046.23474
FDH46,OUT018,1570.2893000000001
FDS25,OUT035,1642.7949199999998
FDH04,OUT027,2717.1297999999997
FDX52,OUT046,2967.4706000000006
NCD42,OUT017,561.0030800000001
FDW47,OUT017,1802.2540200000003
FDL25,OUT027,2670.4572200000002
NCJ06,OUT010,2383.16452
FDY09,OUT013,3895.9286999999995
FDS40,OUT046,344.15202
FDH41,OUT017,3862.2392200000004
FDG38,OUT035,1219.54586
FDU03,OUT027,5463.2219
FDV20,OUT046,2191.8136
DRB13,OUT045,2963.07632
NCQ30,OUT013,1573.21882
NCH06,OUT013,4529.37082
FDU50,OUT018,1420.95036
NCO42,OUT019,1470.4858800000002
FDW09,OUT018,1023.8006599999999
FDH04,OUT013,1186.4556
FDC21,OUT045,1660.10572
FDL21,OUT049,628.98126
FDM46,OUT010,1097.70446
FDT22,OUT019,878.45652
FDB28,OUT035,3025.7946800000004
FDI12,OUT018,1528.4770600000004
FDA28,OUT045,1659.7728199999997
FDF59,OUT013,2149.8682
FDM45,OUT027,2665.13082
FDQ56,OUT017,1092.5112199999999
FDR46,OUT049,2452.1413999999995
FDT01,OUT013,3788.8014799999996
FDD16,OUT027,1319.8153399999999
NCU30,OUT010,1444.5196799999999
FDM40,OUT010,1173.6722399999999
FDI56,OUT035,1487.8632599999999
NCS30,OUT013,1879.6199800000002
FDU08,OUT017,1847.8613199999995
FDX51,OUT027,4750.1501
FDA43,OUT045,2595.2218199999998
FDX59,OUT010,457.4046
FDC37,OUT018,1328.73706
FDP58,OUT013,3264.8834599999996
NCY42,OUT035,2286.6901000000003
FDF21,OUT018,2656.8749
FDU10,OUT027,954.0914
DRL47,OUT018,1698.5223799999999
FDA58,OUT018,3356.8970200000003
FDJ22,OUT049,2176.8331000000003
FDK50,OUT046,2494.2199599999994
FDO38,OUT035,991.84226
DRF60,OUT035,4443.416040000001
NCZ42,OUT019,5045.03292
FDD35,OUT049,2211.0552199999997
FDL25,OUT045,1307.03198
FDJ16,OUT013,678.98284
DRK59,OUT049,3159.4873199999997
FDI50,OUT046,3360.89182
NCB19,OUT045,1896.5978799999998
DRI37,OUT035,1000.3645
FDA14,OUT027,3901.98748
FDC08,OUT018,4054.52226
FDS45,OUT046,1533.27082
FDI21,OUT049,829.05416
DRJ47,OUT035,2416.5876799999996
DRE37,OUT027,4921.9265
FDT55,OUT018,1982.95214
NCG42,OUT027,2871.12934
FDA31,OUT049,2444.88418
NCW42,OUT046,3069.47116
FDF50,OUT017,3511.62894
FDK56,OUT049,2858.34598
FDX10,OUT035,626.58438
NCK07,OUT027,3469.8167000000003
FDZ49,OUT017,4111.9808
FDR33,OUT013,1931.2194800000002
FDO44,OUT018,1527.41178
FDA20,OUT046,3004.6888200000003
NCL30,OUT045,1737.8711600000001
FDI05,OUT019,758.81226
FDQ12,OUT018,3095.37078
FDH47,OUT017,1301.10636
FDH34,OUT018,2744.3610200000003
FDF29,OUT046,1776.08808
FDG40,OUT018,405.8051
NCE18,OUT017,3165.14662
FDP21,OUT010,2267.24874
FDY50,OUT013,1070.34008
FDB36,OUT049,1813.17314
NCZ29,OUT049,1503.0435
FDU20,OUT018,2028.0268
FDO56,OUT013,2072.5022400000003
FDW31,OUT049,2542.29072
DRH59,OUT013,1099.5686999999998
NCB30,OUT017,3052.4266799999996
FDK43,OUT027,3188.9156800000005
FDW43,OUT045,2746.22526
NCL19,OUT017,2734.17428
FDJ27,OUT046,1288.0566800000001
FDC45,OUT046,2313.78816
FDY40,OUT035,703.15138
NCM41,OUT035,1158.62516
NCK18,OUT019,1704.5145799999998
FDP37,OUT049,2123.30278
FDA27,OUT027,5856.17706
NCX30,OUT035,4096.600820000001
FDR09,OUT017,4113.9782
FDG08,OUT027,4749.750620000001
NCU30,OUT013,2683.97296
FDB16,OUT017,1417.6879400000003
FDM16,OUT017,1604.31168
FDC48,OUT013,1379.5376
NCF18,OUT046,2632.6397800000004
FDU46,OUT018,1336.12744
FDH41,OUT018,3536.66302
NCN42,OUT010,1511.29942
FDU49,OUT046,942.5064800000002
FDB20,OUT027,2050.6639999999998
FDG50,OUT019,297.67918
FDW20,OUT045,2487.0959
NCO55,OUT049,1032.78896
FDX48,OUT046,2044.53864
FDU48,OUT046,2090.07936
FDR48,OUT019,1515.6271199999999
FDK27,OUT013,2694.7589199999998
FDT35,OUT013,2655.6764599999997
FDN12,OUT049,1470.61904
NCE31,OUT019,571.5893
FDL21,OUT017,520.38928
FDV56,OUT017,1337.52562
FDR16,OUT017,4037.47778
NCP41,OUT049,1646.7897200000002
FDJ27,OUT013,1565.42896
FDA07,OUT017,1874.1604200000002
FDK55,OUT049,1341.85332
FDM33,OUT049,2681.6426599999995
FDY46,OUT046,2533.4355800000003
FDD36,OUT046,1636.5364000000002
FDB12,OUT027,2976.39232
FDF28,OUT019,1092.8441200000002
NCE07,OUT019,1017.0095000000001
FDW50,OUT027,3420.6806599999995
NCW18,OUT017,3185.9195799999998
NCJ17,OUT019,756.8148600000001
DRZ24,OUT010,1589.9969800000001
FDS07,OUT035,1942.07202
NCW05,OUT010,1920.8995799999998
FDZ22,OUT018,1272.8098599999998
FDK02,OUT046,1572.2201199999997
FDZ45,OUT027,4945.029759999999
FDL25,OUT046,1138.91748
FDS08,OUT045,2748.5555600000002
NCZ42,OUT027,5983.6777600000005
FDX57,OUT035,1762.5723400000002
FDF21,OUT046,3187.71724
FDJ56,OUT018,1461.7639000000001
FDX10,OUT013,664.8013
DRG48,OUT035,2231.16238
DRN37,OUT046,2523.11568
NCY41,OUT018,459.86806000000007
FDN28,OUT045,1196.37602
FDE34,OUT045,2808.8104599999997
FDR10,OUT045,2828.71788
FDC32,OUT017,1187.7872
DRG13,OUT046,1524.0162
FDP59,OUT049,1540.92752
NCT53,OUT010,1235.59164
FDL57,OUT027,5368.411979999999
FDN32,OUT010,2299.73978
FDK09,OUT018,4434.49432
FDA52,OUT010,1655.4451199999999
FDC57,OUT049,2856.81464
FDI09,OUT035,4026.15918
NCB07,OUT046,2451.67534
FDP26,OUT035,1485.93244
FDP40,OUT027,2664.0655399999996
FDL15,OUT013,2837.50644
FDV07,OUT046,1544.52284
FDS03,OUT017,1019.2732199999998
FDE50,OUT049,3284.7242999999994
FDQ15,OUT017,1060.6194
FDQ33,OUT010,2273.4406799999997
FDT22,OUT013,922.0664199999999
DRO35,OUT035,1954.5890599999998
FDJ41,OUT049,3250.96824
FDQ27,OUT035,2002.1271800000002
FDC26,OUT017,1581.4747399999999
NCF43,OUT027,3786.7375000000006
NCR50,OUT035,2524.7801799999997
FDE39,OUT018,2117.51032
FDN49,OUT027,915.67474
DRG11,OUT035,1472.48328
NCA18,OUT049,2118.3758599999996
FDM36,OUT018,2865.86952
FDW32,OUT017,1472.1503799999998
NCQ18,OUT010,980.7899799999999
FDX14,OUT027,1944.86838
FDD46,OUT017,2603.2780000000002
FDI34,OUT019,4446.745040000001
NCJ17,OUT035,1665.56528
FDB52,OUT035,4074.0967800000008
FDV55,OUT018,2133.6226800000004
FDC57,OUT046,2643.8918000000003
FDB29,OUT046,1792.86624
NCO43,OUT035,1661.1044200000001
FDG44,OUT045,674.32224
FDJ34,OUT045,2145.67366
FDH40,OUT049,1121.34036
NCD07,OUT027,3060.2831199999996
FDB41,OUT017,722.7259
FDH47,OUT018,1386.8614000000002
DRK37,OUT035,3127.2626
FDM25,OUT019,2246.7421
NCX06,OUT045,3006.9525399999998
NCS05,OUT017,2240.6833199999996
FDS39,OUT045,2037.28142
FDC47,OUT027,3975.0923199999997
FDG20,OUT013,3566.22454
DRL23,OUT017,1585.33638
FDY33,OUT013,3191.24598
NCH18,OUT045,3451.5072
FDX47,OUT035,1936.2795600000002
NCB06,OUT045,2809.94232
FDP36,OUT049,793.9665
FDW44,OUT018,3090.9765
NCU41,OUT018,2527.17706
NCS17,OUT046,855.68616
FDD46,OUT035,2223.70542
FDE45,OUT017,3179.0618400000003
FDI09,OUT017,3970.2319799999996
NCJ54,OUT010,2502.0098199999998
NCA29,OUT018,2665.0642399999997
NCN41,OUT027,3791.99732
FDY34,OUT035,2688.7667200000005
NCG55,OUT035,2220.7758999999996
DRM49,OUT046,818.934
NCB42,OUT049,1954.72222
FDE58,OUT045,1419.4190199999998
DRJ25,OUT013,807.2825
FDS47,OUT010,781.91552
FDY21,OUT049,2727.5828600000004
NCI54,OUT013,1959.6491400000002
FDO24,OUT017,2902.95458
FDY43,OUT035,2608.00518
FDF35,OUT018,1665.56528
NCP29,OUT019,714.3368200000001
FDN28,OUT027,3098.36688
FDJ50,OUT018,573.18722
FDQ14,OUT027,3104.2925
FDC37,OUT035,1451.1111
FDN08,OUT046,1578.07916
FDD04,OUT035,2286.3571999999995
FDW34,OUT018,3481.6679399999994
FDP04,OUT017,1007.9546200000001
NCG07,OUT017,2814.0702800000004
NCN14,OUT018,2311.05838
FDJ16,OUT045,742.56674
NCM42,OUT045,1468.68822
NCF19,OUT046,711.8733599999998
FDY21,OUT018,4379.6324
FDY19,OUT035,1912.2441800000001
FDV09,OUT045,2881.9818800000003
FDA28,OUT013,3167.6766599999996
FDC38,OUT018,2213.58526
FDL28,OUT045,3890.13624
NCH43,OUT049,2577.71128
NCN53,OUT045,395.48519999999996
NCW05,OUT017,1354.30378
NCO30,OUT018,2593.35758
FDT04,OUT019,231.36549999999997
FDB27,OUT018,3406.16622
NCK07,OUT013,4206.59098
NCA53,OUT013,894.3025600000001
FDB33,OUT018,2408.99756
FDU37,OUT017,1320.8806200000001
FDR13,OUT035,1813.3728800000001
FDE45,OUT049,1883.08214
FDV37,OUT017,3033.45138
FDX44,OUT019,650.95266
NCL06,OUT017,2793.8965399999997
FDJ28,OUT045,2833.9777000000004
FDX55,OUT049,3034.1837600000003
NCK17,OUT018,613.00206
FDH52,OUT035,1070.53982
FDN13,OUT027,3037.5127599999996
FDK44,OUT018,2619.5235199999997
FDU16,OUT046,1200.4374000000003
FDZ07,OUT017,1021.6701
NCN06,OUT027,3797.65662
FDH02,OUT010,935.84848
NCW18,OUT045,3242.04652
FDH57,OUT013,3062.21394
FDV35,OUT045,2407.39964
NCU29,OUT013,2539.82726
NCP02,OUT046,855.0203600000001
FDN44,OUT013,3078.05998
FDX03,OUT018,630.57918
FDR11,OUT010,2215.7823999999996
FDA36,OUT046,3141.5773000000004
FDP58,OUT027,3766.2308600000006
FDH31,OUT045,1482.5368600000002
FDH34,OUT035,2663.2000000000003
FDS13,OUT035,4319.3775
FDT01,OUT018,3659.96918
FDY09,OUT049,2418.05244
FDV33,OUT027,5368.411979999999
NCW29,OUT010,1201.5692599999998
NCN17,OUT045,1393.1865
FDX01,OUT046,1573.2854
FDL03,OUT049,2623.4517399999995
DRL59,OUT049,878.12362
DRM11,OUT027,6026.55528
FDA43,OUT049,2547.4839600000005
FDZ56,OUT010,1535.26822
FDI44,OUT018,1201.16978
FDB50,OUT013,1532.80476
FDU15,OUT019,396.88337999999993
NCJ19,OUT019,848.6952600000001
FDD48,OUT013,1117.81162
NCW42,OUT035,3338.6540999999997
FDL24,OUT017,2627.64628
NCB30,OUT013,3414.95478
FDK25,OUT013,2698.2876599999995
FDW28,OUT049,2334.6942799999997
FDD47,OUT017,2937.2432800000006
FDK16,OUT019,1061.75126
FDW37,OUT046,751.55504
FDA48,OUT035,3030.92134
FDA14,OUT017,2363.98948
FDV15,OUT013,1832.7476599999998
FDN22,OUT049,4003.25566
NCD55,OUT045,709.0104200000001
FDY43,OUT013,2843.36548
NCU05,OUT017,1253.0356
FDF10,OUT035,3051.8274600000004
FDR39,OUT018,2328.6355
FDG40,OUT013,692.5651600000001
FDZ28,OUT019,1450.1124
FDE02,OUT045,1254.4337799999998
FDU60,OUT049,2759.0752
FDM21,OUT013,4525.64234
FDV52,OUT019,486.63322
NCW06,OUT013,3137.04986
FDX36,OUT035,3704.9772599999997
FDT35,OUT027,3958.9799599999997
NCL19,OUT010,2133.15662
NCD31,OUT046,2634.3042800000003
FDE53,OUT019,798.0278799999999
FDW58,OUT019,1333.7971400000001
DRF48,OUT046,2380.63448
FDW57,OUT035,3195.97316
DRH13,OUT017,1385.99586
FDT33,OUT013,3084.38508
DRK47,OUT027,5455.03256
FDY22,OUT010,1982.0866
FDC35,OUT019,2922.862
FDO03,OUT013,3966.7032400000003
FDF24,OUT045,1099.2358
FDF56,OUT018,2703.21458
FDD28,OUT013,1299.3087
FDG53,OUT027,4196.8703000000005
FDO27,OUT019,1896.8642
NCF54,OUT018,2719.85958
FDC20,OUT027,1987.7459
FDU10,OUT046,628.6483599999999
DRA24,OUT018,2441.4885999999997
FDA02,OUT010,1646.25708
FDG10,OUT017,819.53322
FDW39,OUT010,2397.3460600000003
FDP04,OUT019,982.3879000000001
NCM55,OUT013,4495.41502
FDG47,OUT045,4600.678
NCU41,OUT017,2952.4235200000003
NCK31,OUT017,716.00132
FDZ46,OUT045,1999.93004
FDU13,OUT027,3444.5163000000002
NCF19,OUT045,672.7909000000001
NCJ43,OUT013,2835.3093
NCJ05,OUT045,2644.15812
FDS04,OUT027,3472.2801600000007
FDX28,OUT010,1055.2930000000001
FDB41,OUT027,1257.9625199999998
FDG53,OUT046,1722.9572400000002
FDL15,OUT010,2339.7543600000004
FDQ08,OUT049,587.96798
DRN36,OUT013,1860.11204
FDI46,OUT013,4437.95648
FDG16,OUT027,3846.2600199999993
FDV32,OUT013,877.12492
FDF44,OUT010,1424.94516
FDK04,OUT018,670.0611200000001
NCA41,OUT013,2104.32748
FDD51,OUT017,536.8345400000001
NCZ53,OUT045,3250.5687600000006
FDP01,OUT027,3521.0167200000005
FDY25,OUT049,2941.9038800000003
FDB17,OUT018,2872.2612
NCV54,OUT018,1690.93226
FDJ32,OUT017,923.1317000000001
FDA37,OUT049,1924.4283199999998
FDG35,OUT035,3725.9499600000004
NCM05,OUT018,3815.96612
FDG45,OUT046,2705.54488
FDH28,OUT013,841.5046199999999
NCE18,OUT049,2707.67544
FDH38,OUT045,2137.75064
FDR56,OUT013,3335.9909
FDH17,OUT027,2329.90052
FDD39,OUT049,3032.0532
FDB41,OUT049,529.37758
NCR53,OUT046,2658.67256
FDX46,OUT017,977.6607200000001
FDV28,OUT049,434.1016000000001
FDA08,OUT018,2649.15162
FDH45,OUT017,668.0637199999999
NCS38,OUT010,920.93456
FDD40,OUT010,2671.8553999999995
DRM59,OUT035,2473.51358
NCJ43,OUT018,2182.0929199999996
NCN29,OUT013,803.75376
NCC19,OUT045,3450.1755999999996
FDR56,OUT035,3025.12888
FDZ43,OUT049,3400.44034
FDJ32,OUT010,594.42624
DRH03,OUT017,1230.99762
NCZ54,OUT035,3122.13594
FDE26,OUT017,2155.59408
FDS03,OUT045,790.10486
DRZ24,OUT019,1618.62638
FDO48,OUT027,4093.4715600000004
FDW39,OUT049,2361.05996
NCK05,OUT049,566.46264
NCK30,OUT017,2809.87574
FDT27,OUT018,2500.87796
FDS08,OUT019,1183.4595
NCJ19,OUT049,984.5850399999999
FDC58,OUT045,894.3025599999999
DRE37,OUT013,4967.66696
FDW02,OUT035,1822.2946
FDJ02,OUT010,1464.1607800000002
FDX09,OUT045,3568.4882600000005
FDT31,OUT010,2122.96988
FDI24,OUT049,2112.9163
FDY09,OUT045,2719.59326
FDV28,OUT045,628.8480999999999
DRM47,OUT049,3580.4726600000004
FDT52,OUT019,4559.265240000001
FDI48,OUT018,787.9077199999999
FDY55,OUT017,2770.19406
FDU48,OUT013,3088.24672
FDN25,OUT045,672.72432
FDP20,OUT049,2011.1820599999999
FDJ15,OUT013,4445.213699999999
FDD04,OUT018,1783.0124
FDY58,OUT045,4506.8002
FDR37,OUT018,3323.3406999999997
FDF44,OUT013,2492.9549400000005
FDD32,OUT045,1256.63092
FDR57,OUT017,2373.5769999999998
DRG39,OUT027,1845.9970799999999
FDX15,OUT017,2481.7695
DRN37,OUT045,2896.76264
FDW40,OUT027,3973.5609799999997
FDB32,OUT049,794.4991399999999
FDM40,OUT018,2014.51106
FDE39,OUT027,2667.66086
DRH49,OUT017,1023.8672399999999
FDT46,OUT049,579.84522
NCF06,OUT035,4672.05176
FDP07,OUT017,3081.3224
FDC04,OUT013,3868.6309
FDZ32,OUT017,1351.7071600000002
FDD50,OUT045,3091.24282
FDU56,OUT017,3778.61474
FDV34,OUT017,1304.76826
NCY41,OUT013,631.31156
NCK18,OUT046,2015.6429199999998
DRH25,OUT049,878.856
FDT57,OUT046,2992.37152
FDV56,OUT018,1369.15112
FDV12,OUT045,1396.91498
FDN52,OUT017,1376.80782
FDX38,OUT035,717.0665999999999
FDE47,OUT018,1708.84228
NCO07,OUT013,3355.69858
FDV09,OUT027,3479.2044799999994
FDZ23,OUT019,3004.7553999999996
DRH51,OUT018,1433.73372
NCY54,OUT045,2799.6890000000008
DRG49,OUT013,5076.59184
NCC19,OUT049,3165.6126800000006
NCV53,OUT045,3738.7999000000004
FDZ47,OUT019,1548.3844800000002
NCO26,OUT018,1703.9153599999997
NCP02,OUT045,914.8092
NCW30,OUT018,3890.46914
NCN55,OUT046,3487.7933
FDB20,OUT010,995.1712599999998
DRL11,OUT013,3487.26066
DRD60,OUT045,3521.88226
FDW14,OUT010,1090.38066
FDL27,OUT010,823.39486
FDU09,OUT018,795.2981
DRH36,OUT027,1259.89334
FDP34,OUT027,3689.5307000000003
FDE04,OUT017,2225.30334
FDZ57,OUT027,2958.68204
FDF02,OUT010,1056.9575
FDG28,OUT045,4213.515300000001
NCI31,OUT046,358.46672
FDT43,OUT013,861.3454600000001
FDU20,OUT046,2078.76076
FDD53,OUT013,922.5990599999999
FDW15,OUT045,2593.6904799999998
NCT53,OUT045,2581.37318
NCG55,OUT027,2730.31264
FDD48,OUT035,2102.66298
FDG47,OUT049,4222.63676
FDI21,OUT017,848.29578
FDT27,OUT017,2481.96924
DRO35,OUT013,2553.20984
FDD33,OUT017,3207.2251800000004
FDC04,OUT035,3887.2732999999994
FDY34,OUT013,3198.5697800000003
DRJ49,OUT049,1275.40648
FDE05,OUT049,1825.9565000000002
FDU31,OUT017,3433.3308599999996
NCN19,OUT027,4543.28604
FDK56,OUT027,5018.667240000001
FDK58,OUT017,1667.8955799999999
NCJ42,OUT035,1493.18966
FDZ34,OUT027,3637.13224
FDA52,OUT018,3179.39474
NCR29,OUT013,899.8287
FDT48,OUT035,3446.5137000000004
DRJ51,OUT019,1705.71302
NCS54,OUT046,2338.75566
FDV01,OUT035,2886.64248
DRG51,OUT027,3768.89406
NCG42,OUT013,2291.0178
FDA51,OUT049,1422.6148600000001
FDV19,OUT010,2681.0434400000004
NCT18,OUT045,3330.59792
NCS41,OUT045,2943.9678599999997
FDO03,OUT046,2485.8974599999997
FDL12,OUT010,482.57183999999995
FDY37,OUT010,1868.5677
FDI58,OUT049,1324.20962
FDT28,OUT018,2112.05076
NCC42,OUT010,1467.7561
FDO01,OUT017,2052.79456
FDJ02,OUT013,2364.52212
FDQ04,OUT018,658.20988
DRL47,OUT013,2546.88474
FDZ32,OUT035,1295.38048
FDC35,OUT035,2952.22378
FDX14,OUT045,1212.55496
FDZ35,OUT013,2035.7500800000003
FDL14,OUT013,2834.77666
FDO04,OUT049,778.45336
DRK11,OUT017,2330.4331599999996
FDB44,OUT018,3801.2519399999996
FDZ50,OUT049,3299.5716400000006
FDI12,OUT027,1689.66724
FDU43,OUT017,3427.40524
FDD58,OUT010,1369.5506
FDB27,OUT017,3650.7145600000003
FDB04,OUT018,1404.9711600000003
NCO17,OUT013,2035.6834999999999
FDL12,OUT017,940.9085599999999
DRJ13,OUT049,2161.38654
FDD57,OUT045,1396.31576
FDW19,OUT035,1819.4982400000001
DRD27,OUT018,1741.4664799999998
FDH27,OUT027,4333.425880000001
NCW30,OUT027,6487.4220399999995
FDR40,OUT018,1186.1227000000001
FDG05,OUT013,3011.61314
NCY41,OUT019,503.3448
FDI38,OUT018,4211.917380000001
FDR20,OUT046,466.6592199999999
FDE09,OUT017,1364.02446
FDN50,OUT019,549.7510599999999
DRF27,OUT045,2679.7118399999995
DRF51,OUT013,723.99092
NCO02,OUT019,1225.3383200000003
FDB51,OUT027,1717.29794
FDJ50,OUT013,1063.74866
FDN52,OUT013,1571.88722
FDX14,OUT013,1428.2075799999998
FDT27,OUT019,4899.22272
FDV10,OUT013,1031.3907800000002
FDU33,OUT046,721.59404
FDU58,OUT046,2652.2143000000005
NCP42,OUT027,4542.1541799999995
FDL51,OUT027,4644.2879
DRH15,OUT027,1069.00848
FDU16,OUT017,1400.97636
FDW15,OUT017,2634.3042800000003
FDQ44,OUT045,2277.7683799999995
NCI06,OUT027,5337.2525399999995
DRK23,OUT019,3173.1362200000003
FDC28,OUT035,1534.3361
NCY17,OUT019,278.9702
NCV05,OUT018,2652.8801
FDM34,OUT019,1904.9203799999996
DRD60,OUT027,5987.67256
FDT38,OUT046,844.16782
FDQ57,OUT018,2405.6685600000005
FDE59,OUT027,685.90716
NCM43,OUT046,2175.3017600000003
DRI51,OUT049,2745.69262
NCG30,OUT017,2326.83784
NCK54,OUT035,1914.64106
FDQ16,OUT019,746.22864
FDI36,OUT013,3822.15806
FDX16,OUT027,4023.7622999999994
FDA34,OUT046,2426.5081
FDJ48,OUT018,3299.0389999999998
FDU47,OUT035,2247.00842
FDS39,OUT046,2236.02272
FDD11,OUT046,2944.4339200000004
FDM16,OUT027,1380.93578
FDU56,OUT018,2723.05542
FDQ32,OUT017,1883.08214
DRK35,OUT013,666.39922
FDA58,OUT049,3681.67426
DRG48,OUT019,1964.84238
FDT59,OUT010,2330.56632
FDQ31,OUT019,650.9526599999999
FDS51,OUT018,859.94728
FDW32,OUT027,2370.18142
FDI15,OUT027,4766.3290400000005
NCV30,OUT017,840.6390799999999
DRG25,OUT049,2553.6093199999996
FDT02,OUT013,626.38464
FDO33,OUT027,3787.13698
FDP38,OUT035,745.8957399999999
FDZ45,OUT035,3713.3663400000005
NCA54,OUT027,5337.2525399999995
FDU33,OUT017,653.74902
FDN58,OUT017,4052.9909199999993
FDI05,OUT045,1315.82054
FDM57,OUT019,827.6559800000001
NCS42,OUT027,2196.60736
FDB57,OUT045,3022.3325200000004
FDC03,OUT045,3077.0612799999994
FDZ58,OUT013,2787.1719599999997
NCK29,OUT045,2011.2486400000003
NCR53,OUT045,2832.3131999999996
FDE26,OUT027,4333.42588
FDU52,OUT049,1889.8067199999998
FDE41,OUT027,2178.3644400000003
FDU38,OUT018,2413.9244799999997
FDA52,OUT017,2958.0828199999996
FDW46,OUT046,808.41436
DRI59,OUT035,3181.32556
FDT38,OUT035,1278.6023200000002
FDL33,OUT018,3261.0883999999996
FDQ01,OUT027,6160.6474
FDJ08,OUT046,3289.8509599999998
FDQ47,OUT049,572.38826
NCZ18,OUT013,5424.605500000001
FDE29,OUT017,892.3051599999999
FDF10,OUT027,3275.60284
FDC48,OUT049,1187.38772
FDY58,OUT013,5423.6068000000005
NCX30,OUT010,3230.0621199999996
FDV11,OUT013,3454.63646
FDT46,OUT046,613.3349599999999
DRD01,OUT019,1029.79286
FDQ11,OUT013,4111.3150000000005
NCM41,OUT017,1284.2616199999998
NCC55,OUT013,853.68876
FDG45,OUT027,4180.02556
NCQ54,OUT049,2096.33788
FDM34,OUT045,1564.56342
FDD17,OUT019,2584.56902
FDN38,OUT027,7330.324839999999
FDB53,OUT018,2147.2050000000004
NCL06,OUT035,3727.4813000000004
NCV18,OUT019,1194.17888
FDX25,OUT013,3071.0025
FDB39,OUT046,901.1603000000001
FDC33,OUT049,2488.0946
NCO14,OUT018,758.0133
FDA58,OUT027,5677.9424
NCQ02,OUT017,2517.58954
NCR53,OUT017,4274.702319999999
FDN52,OUT046,1240.45198
FDG26,OUT046,4658.7357600000005
FDE23,OUT027,832.18342
DRI37,OUT013,1103.5635
DRH37,OUT018,2429.57078
FDO01,OUT035,2343.0833599999996
FDK45,OUT049,1741.0004200000003
FDP23,OUT049,3107.7546599999996
FDM33,OUT035,3488.99174
FDD36,OUT017,1904.9869599999997
FDL56,OUT017,1180.99604
FDT27,OUT010,2660.5368000000003
FDG52,OUT017,714.9360399999999
NCL42,OUT035,4143.00708
DRJ24,OUT046,2565.7268799999997
FDV38,OUT046,541.2954
FDT35,OUT045,3046.23474
FDY51,OUT045,3290.0507
FDC37,OUT017,1617.36136
NCP43,OUT013,4023.62914
FDO33,OUT045,1648.65396
FDW04,OUT018,2096.2713
NCC31,OUT046,1657.57568
FDK22,OUT049,3439.1899
FDJ50,OUT017,755.28352
FDV13,OUT017,1079.8610200000003
DRL60,OUT017,2656.60858
FDW03,OUT017,1566.4276599999998
FDY27,OUT035,2304.53354
FDB39,OUT027,1794.5973199999996
FDU59,OUT045,3025.32862
FDZ57,OUT049,1342.18622
FDO21,OUT049,3837.5380399999995
FDS43,OUT018,2598.0847600000006
FDU28,OUT010,2300.93822
FDC51,OUT010,1248.9076400000001
FDW16,OUT010,667.33134
FDP32,OUT010,1539.72908
FDB60,OUT019,2885.31088
NCQ30,OUT046,1588.3990600000002
FDD26,OUT049,3523.21386
FDI44,OUT045,1274.60752
DRH23,OUT046,776.25622
FDO44,OUT046,1319.14954
FDG04,OUT046,2384.62928
FDM32,OUT027,2738.30224
FDM09,OUT013,2820.12906
FDZ47,OUT013,1569.55692
FDM40,OUT027,4447.01136
FDY48,OUT017,1410.2975600000002
NCM30,OUT045,800.09186
FDX36,OUT010,3196.1728999999996
DRF03,OUT017,531.6413
FDN51,OUT049,4101.194839999999
FDM57,OUT049,1315.48764
FDB35,OUT049,1552.3792799999999
FDY13,OUT027,2487.69512
FDA37,OUT017,2488.22776
NCX53,OUT017,1996.0018200000002
FDD59,OUT018,956.0222200000001
FDX10,OUT019,299.54342
FDC03,OUT018,3377.8697199999997
FDW43,OUT035,4223.63546
FDW10,OUT046,1531.6063200000003
FDY14,OUT027,5693.32238
FDV43,OUT045,759.21174
FDO40,OUT013,2205.7954000000004
FDP46,OUT027,2549.48136
NCE43,OUT019,1720.69352
FDD05,OUT035,2287.1561599999995
FDJ60,OUT010,2824.5899200000003
DRE27,OUT018,1324.00988
FDO11,OUT035,4186.217500000001
